,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2015-02-28,109124.33333333333,283322.0,181222.6,86721.65,349553.45454545453,287983.23529411765,258339.2,215438.0,378321.0,169184.8620689655,107376.83783783784,494550.0,186789.15384615384,100538.85185185185,106160.38888888889,124969.80952380953,108910.15789473684,104371.8,125939.82352941176,166627.25,206427.66666666666,331811.85714285716,116230.75757575757,151828.25,100048.27777777778,109316.36,227015.57142857142,121528.41666666667,208653.55555555556,191843.83333333334,227933.0,149652.70588235295,136115.26923076922,140672.6923076923,193278.625,100646.08888888889,88472.76190476191,216710.42105263157,126281.55882352941,255466.0,133223.0,156366.18181818182,113999.07692307692,113961.2,255678.8,206513.0,162917.91666666666,213212.1,86579.09090909091,135522.95833333334,248141.44444444444
2015-03-31,109386.38095238095,283752.0,181978.9,86849.25,351793.63636363635,290036.64705882355,258789.0,215631.0,379079.0,170187.3448275862,107769.72972972973,495945.25,187497.23076923078,100698.77777777778,106395.94444444444,125369.14285714286,109207.68421052632,104804.7,126203.88235294117,167249.25,206319.83333333334,332484.85714285716,116633.66666666667,152090.65,100321.61111111111,109651.44,227731.14285714287,122162.5,210392.33333333334,192496.83333333334,227584.25,149812.17647058822,136266.11538461538,141058.3076923077,194673.875,101024.8,88787.47619047618,218396.63157894736,126481.64705882352,256227.0,133743.86666666667,156825.9090909091,114327.23076923077,114551.07692307692,256758.7,206811.75,163108.16666666666,214616.65,86850.81818181818,135977.0,248850.33333333334
2015-04-30,109501.90476190476,284994.5,178435.72727272726,87031.25,353969.1515151515,292005.8823529412,259267.0,215955.0,379524.0,171175.3103448276,108252.86486486487,496603.5,188243.6923076923,100893.70370370371,106639.80555555556,125676.52380952382,109519.94736842105,105069.8,126515.05882352941,167368.0,206787.16666666666,332898.85714285716,116961.21212121213,152523.7,100562.33333333333,110006.56,228751.2857142857,122724.33333333333,212323.11111111112,193098.33333333334,227189.75,150191.29411764705,136441.26923076922,141448.4871794872,196020.875,101370.71111111112,89132.95238095238,219933.31578947368,126673.73529411765,256129.0,134388.06666666668,157339.0909090909,114678.11538461539,115118.0,258007.0,206927.5,163413.33333333334,216219.0,87127.81818181818,136387.125,249547.11111111112
2015-05-31,109589.52380952382,286629.0,179244.63636363635,87238.45,356436.63636363635,293857.5294117647,259871.6,216092.5,379767.0,172379.44827586206,108785.0,497514.0,189099.15384615384,101129.88888888889,106873.66666666667,126012.47619047618,109761.42105263157,105404.25,126818.5294117647,167345.5,206836.5,333188.0,117324.0,152915.9,99602.78947368421,110452.64,229782.42857142858,123202.5,214506.77777777778,193793.66666666666,226856.25,150488.0,136690.34615384616,141776.12820512822,197281.5,101754.57777777778,89461.76190476191,221354.7894736842,126890.20588235294,256671.0,134907.0,157833.9090909091,115061.03846153847,115630.63076923077,259233.5,206990.5,163736.33333333334,217925.15,87342.27272727272,136660.79166666666,250179.22222222222
2015-06-30,109709.38095238095,288401.0,180101.36363636365,87470.65,358192.30303030304,296001.17647058825,260221.8,215889.5,380047.0,173510.3448275862,109306.0,497526.5,190001.38461538462,101314.66666666667,107129.72222222222,126370.61904761905,109991.78947368421,105700.5,127245.29411764706,167639.0,206546.66666666666,333675.4285714286,117698.78787878787,153402.65,99047.8,110865.72,231098.42857142858,123654.33333333333,216744.33333333334,194186.5,226975.25,150898.64705882352,136922.88461538462,142104.4871794872,198480.25,102144.08888888889,89823.61904761905,222722.57894736843,127069.5,257112.0,135324.13333333333,158518.81818181818,115489.57692307692,116197.95384615385,260629.3,206968.5,163984.91666666666,219464.15,87563.36363636363,136839.83333333334,250797.77777777778
2015-07-31,109863.19047619047,289482.0,180981.63636363635,87711.75,359965.7272727273,298609.8823529412,260765.4,215836.5,380528.0,174563.06896551725,109804.13513513513,498644.5,191068.53846153847,101461.48148148147,107275.41666666667,126757.66666666667,110209.05263157895,106037.6,127623.35294117648,168530.25,206485.33333333334,334451.5714285714,118114.51515151515,153770.45,99298.95,111296.12,231880.85714285713,124138.33333333333,218749.66666666666,194671.0,227124.0,151162.9411764706,137055.76923076922,142465.41025641025,199471.25,102506.48888888888,90164.09523809524,224234.26315789475,127246.76470588235,258280.0,135808.53333333333,159023.72727272726,115929.0,116795.78461538462,261970.4,206951.0,164198.25,220922.9,87762.18181818182,136981.66666666666,251519.77777777778
2015-08-31,109993.57142857143,289935.75,181898.81818181818,87975.05,362226.6060606061,301129.0588235294,261271.4,215890.0,380817.0,175674.93103448275,110246.05405405405,499182.0,192295.23076923078,101539.70370370371,107478.88888888889,127156.04761904762,110568.52631578948,106297.05,127970.29411764706,169605.5,206456.5,335518.71428571426,118510.0,154319.2,99536.1,111721.96,232578.2857142857,124698.66666666667,220690.22222222222,194962.33333333334,227394.0,151514.0,137224.61538461538,142818.71794871794,200396.5,102878.33333333333,90437.47619047618,225746.2105263158,127462.08823529411,259308.0,136221.2,159562.72727272726,116325.07692307692,117395.61538461539,263431.3,206949.0,164478.41666666666,222528.75,87947.0,137123.29166666666,252390.0
2015-09-30,110175.23809523809,290117.25,182829.81818181818,88196.8,364817.6666666667,303711.70588235295,261636.8,216131.0,380933.0,176843.3448275862,110678.81081081081,500493.0,193500.3076923077,101629.18518518518,107688.41666666667,127459.85714285714,110954.31578947368,106572.5,128239.05882352941,170102.25,206509.33333333334,336527.0,118936.06060606061,154780.9,99761.35,112119.4,232957.14285714287,125240.91666666667,222375.11111111112,195276.0,227999.5,151761.70588235295,137424.26923076922,143137.8205128205,201084.125,103170.53333333334,90661.28571428571,227217.73684210525,127658.0,259804.0,136532.06666666668,159985.63636363635,116763.76923076923,117984.53846153847,264751.1,206872.5,164775.16666666666,224100.7,88175.54545454546,137346.33333333334,253101.0
2015-10-31,110352.28571428571,290445.75,183550.9090909091,88351.4,367358.1515151515,305659.82352941175,261440.6,216288.0,381449.0,177994.3103448276,111112.32432432432,502106.5,194545.23076923078,101748.4074074074,107923.52777777778,127757.33333333333,111228.36842105263,106796.4,128651.05882352941,170123.25,206250.16666666666,337306.5714285714,119306.66666666667,155399.1,99949.65,112467.48,233821.0,125698.16666666667,223878.88888888888,195382.33333333334,228438.25,151933.64705882352,137707.26923076922,143464.5128205128,201709.375,103488.22222222222,90579.90476190476,228681.73684210525,127895.82352941176,260613.0,136814.46666666667,160557.27272727274,117208.61538461539,118557.7076923077,266023.2,206813.0,165100.75,225780.2,88364.09090909091,137638.375,253674.77777777778
2015-11-30,110613.61904761905,291142.5,184422.81818181818,88499.7,369121.54545454547,307410.1176470588,260756.8,216265.5,381875.0,178981.2068965517,111581.4054054054,503644.25,195597.38461538462,101900.11111111111,108183.83333333333,128108.14285714286,111436.47368421052,106985.9,128975.29411764706,170141.5,205685.5,337558.85714285716,119733.69696969698,156182.3,100139.4,112787.84,234590.57142857142,126113.33333333333,225256.33333333334,195601.66666666666,228093.0,152212.0,137860.46153846153,143780.3076923077,202325.75,103758.35555555555,90579.80952380953,230304.84210526315,128082.61764705883,261660.0,137249.8,161146.18181818182,117712.53846153847,118993.0923076923,267277.3,206743.0,165371.0,227524.8,88620.27272727272,138063.95833333334,254133.11111111112
2015-12-31,110846.04761904762,291938.0,185262.36363636365,88666.4,371215.45454545453,309121.8823529412,260510.4,216589.0,382618.0,180077.41379310345,112065.67567567568,505018.0,196552.76923076922,102074.77777777778,108435.30555555556,128446.23809523809,111645.36842105263,107140.95,129407.35294117648,171020.5,205524.33333333334,337574.5714285714,120134.9696969697,156979.25,100240.85,113177.04,235598.57142857142,126519.33333333333,226789.66666666666,196141.33333333334,227582.5,152517.9411764706,137876.07692307694,144077.79487179487,202992.5,104050.6888888889,90571.19047619047,232095.84210526315,128402.4705882353,263110.0,137824.4,161783.27272727274,118161.76923076923,118578.39393939394,268586.5,206592.25,165655.0,229391.05,88882.36363636363,138624.75,254792.44444444444
2016-01-31,111090.28571428571,293028.5,186175.0,88886.95,373429.1515151515,311059.17647058825,260836.6,216931.5,383209.0,181241.55172413794,112653.35135135135,506754.25,197722.38461538462,102295.14814814815,108729.52777777778,128722.28571428571,111879.63157894737,107321.7,129666.11764705883,171802.0,205865.83333333334,337795.5714285714,120565.9696969697,157915.4,100338.25,113537.08,236332.2857142857,126990.83333333333,228473.44444444444,196678.16666666666,227372.75,152970.23529411765,137824.07692307694,144411.89743589744,203592.5,104337.77777777778,90866.95238095238,233911.63157894736,128740.9705882353,264138.0,138522.73333333334,162414.18181818182,118637.19230769231,118938.89393939394,270129.5,206501.75,165901.83333333334,231329.6,89273.36363636363,139180.54166666666,255458.33333333334
2016-02-29,111354.61904761905,293931.5,186786.9090909091,89156.85,375751.24242424243,312689.0588235294,261496.0,217529.5,382971.0,182519.58620689655,113226.18918918919,509109.75,198813.38461538462,102612.4074074074,109026.63888888889,128913.71428571429,112193.05263157895,107616.4,129871.88235294117,172323.25,206511.5,338914.71428571426,121004.84848484848,158696.8,100463.25,113946.6,236845.7142857143,127414.0,229907.55555555556,197045.83333333334,227643.25,153304.58823529413,138002.61538461538,144770.87179487178,204049.0,104638.02222222222,91078.76190476191,235480.47368421053,129189.85294117648,265570.0,139042.46666666667,163005.36363636365,119084.73076923077,119418.0,271739.1,206704.75,166095.25,233247.45,89551.72727272728,139779.45833333334,256108.88888888888
2016-03-31,111614.66666666667,294511.25,187542.27272727274,89426.95,377540.0303030303,314326.70588235295,261874.0,218033.0,382939.0,183612.4827586207,113773.64864864865,510981.75,200092.07692307694,102958.0,109354.88888888889,129185.04761904762,109336.55,107948.35,129879.64705882352,172518.75,206651.33333333334,340422.4285714286,121431.15151515152,159599.65,100658.0,114311.64,237360.0,127821.75,231407.33333333334,197338.83333333334,227502.75,153852.58823529413,138303.61538461538,145138.4358974359,204459.25,105027.4,91274.42857142857,236804.52631578947,129495.85294117648,265960.0,139626.06666666668,163644.45454545456,119557.88461538461,119970.36363636363,273354.8,207336.25,166339.75,234940.8,89781.0,140244.95833333334,256711.88888888888
2016-04-30,111924.85714285714,294260.0,188260.72727272726,89680.65,379578.0,316230.1176470588,261604.0,218956.0,383699.0,184739.27586206896,114216.05405405405,512943.0,201158.38461538462,103254.44444444444,109682.22222222222,129498.90476190476,109651.9,108360.65,130019.23529411765,173210.0,206643.83333333334,342135.71428571426,121850.30303030302,160275.95,100880.05,114718.16,237806.42857142858,128247.83333333333,232989.44444444444,197766.66666666666,226844.0,154282.11764705883,138604.76923076922,145519.92307692306,204736.0,105449.51111111112,91454.95238095238,238264.0,129796.9705882353,266855.0,140119.73333333334,164324.0909090909,120072.76923076923,120557.5303030303,274871.7,208033.75,166605.16666666666,236554.65,89946.63636363637,140832.625,257151.11111111112
2016-05-31,112198.23809523809,293957.0,189153.81818181818,89920.55,381055.0909090909,318236.0,261215.0,219829.0,385543.0,185678.10344827586,114681.7027027027,514783.75,202305.6923076923,103500.4074074074,110041.77777777778,129833.85714285714,109997.45,108767.4,130281.58823529411,173496.25,207184.33333333334,343648.28571428574,122262.60606060606,161080.45,101116.75,115074.8,238406.2857142857,128770.66666666667,234598.77777777778,198518.83333333334,226204.0,154792.23529411765,138791.65384615384,145974.89743589744,204970.0,105844.88888888889,91592.90476190476,240022.63157894736,130023.94117647059,267238.0,140784.4,164996.0909090909,120535.0,121179.18181818182,276697.3,208337.25,166932.25,238180.45,90147.63636363637,141443.04166666666,257587.55555555556
2016-06-30,112506.85714285714,293683.25,189966.0,90186.95,382991.48484848486,320119.4117647059,260797.0,220724.0,386907.0,186773.24137931035,115131.91891891892,517361.75,203433.46153846153,103691.74074074074,110398.5,130218.66666666667,110302.15,109204.25,130643.4705882353,173351.0,207889.66666666666,344890.71428571426,122666.48484848485,161858.4,101362.6,115465.56,238734.7142857143,129415.0,236129.33333333334,199220.5,225868.0,155322.35294117648,138989.5,146451.76923076922,204999.25,106243.06666666667,91730.61904761905,241753.8947368421,130356.73529411765,268361.0,141343.93333333332,165596.18181818182,121013.69230769231,121775.74242424243,278499.8,208488.75,167312.08333333334,240007.6,90336.63636363637,142188.45833333334,258053.22222222222
2016-07-31,112740.71428571429,293953.25,190963.9090909091,90436.6,384665.0303030303,321869.5882352941,260475.0,221258.0,387925.0,187937.6551724138,115596.32432432432,519974.0,204645.23076923078,103901.22222222222,110801.08333333333,130599.71428571429,110649.15,109611.35,130978.4705882353,172776.75,208247.33333333334,345706.4285714286,123174.42424242424,162826.7,101573.0,115870.04,239469.7142857143,130130.75,237326.88888888888,199882.0,225858.0,156020.17647058822,139311.92307692306,146870.53846153847,205179.625,106603.17777777778,91877.76190476191,243531.42105263157,130675.4705882353,269383.0,141846.6,166260.45454545456,121468.07692307692,122375.65151515152,280156.7,208674.0,167803.58333333334,241905.55,90534.63636363637,142903.33333333334,258486.44444444444
2016-08-31,112960.80952380953,294311.5,191983.45454545456,90680.55,386849.7272727273,323778.5294117647,260162.0,221383.0,388699.0,189049.44827586206,116012.86486486487,523102.0,205830.46153846153,104139.48148148147,111167.27777777778,131015.19047619047,111008.6,110028.2,131282.23529411765,172822.75,208466.5,346462.0,123722.30303030302,163663.7,101770.95,116309.36,240594.7142857143,130853.0,238578.88888888888,200520.66666666666,225641.0,156669.23529411765,139688.53846153847,147323.3076923077,205296.125,106990.93333333333,92088.61904761905,245246.26315789475,131033.29411764706,270918.0,142365.33333333334,166993.36363636365,122030.30769230769,123010.09090909091,281552.5,208894.0,168293.25,243694.55,90727.81818181818,143696.75,258628.22222222222
2016-09-30,113138.47619047618,294909.0,193023.18181818182,90955.45,388626.8787878788,325652.82352941175,259823.6,221431.5,389931.0,189969.41379310345,116387.78378378379,526025.25,207062.3076923077,104394.88888888889,111512.47222222222,131400.7142857143,111263.45,110423.9,131590.0,173649.25,208704.5,347539.5714285714,124407.45454545454,164570.0,101900.15,116747.28,241840.0,131575.16666666666,239930.88888888888,201071.66666666666,225254.0,157145.70588235295,140066.03846153847,147828.58974358975,205702.0,107423.37777777777,92290.09523809524,247027.05263157896,131391.79411764705,273229.0,143019.66666666666,167871.9090909091,122599.19230769231,123652.75757575757,283431.1,209162.0,168821.5,245670.45,90918.09090909091,144566.29166666666,258611.77777777778
2016-10-31,113411.14285714286,295473.5,194148.0,91292.6,390874.3939393939,327635.23529411765,260303.4,221573.0,390888.0,190831.93103448275,116748.05405405405,527943.75,208530.84615384616,104665.77777777778,111942.25,131830.04761904763,111510.6,110847.85,131812.17647058822,174948.25,209132.66666666666,349063.85714285716,125089.24242424243,165475.75,102022.8,117188.84,242936.0,132331.0,241492.66666666666,201832.83333333334,224749.0,157543.29411764705,140360.15384615384,148403.35897435897,206106.25,107927.26666666666,92649.52380952382,248729.31578947368,131768.5,274994.0,143687.53333333333,168780.63636363635,123217.26923076923,124295.9696969697,285401.8,209434.5,169294.16666666666,247474.85,91121.81818181818,145436.33333333334,258688.77777777778
2016-11-30,113651.90476190476,295850.75,195169.0909090909,91634.8,393246.36363636365,329673.35294117645,261300.4,222067.0,391969.0,191712.27586206896,117120.48648648648,529875.5,209977.6923076923,104873.29629629629,112362.75,132229.7619047619,111658.55,111355.55,132021.88235294117,176368.5,209461.66666666666,350989.5714285714,125770.0,166307.6,102106.75,117652.52,243735.0,133068.58333333334,243383.33333333334,202665.5,224663.0,157861.5294117647,140635.11538461538,148927.33333333334,206614.625,108466.28888888888,92767.04761904762,250234.05263157896,132201.29411764705,276252.0,144287.06666666668,169681.45454545456,123848.96153846153,124988.36363636363,287528.2,209899.0,169826.08333333334,249442.2,91248.18181818182,146253.20833333334,258979.55555555556
2016-12-31,113927.23809523809,296152.75,196206.9090909091,91973.8,395484.8484848485,331574.0,262312.4,222367.5,393332.0,192551.6551724138,117525.86486486487,531850.25,211522.07692307694,105104.14814814815,112811.47222222222,132686.2380952381,111993.6,111914.2,132238.58823529413,176954.75,209848.83333333334,352740.4285714286,126472.15151515152,167151.95,102319.1,118076.88,244739.2857142857,133821.91666666666,245036.77777777778,203440.0,224558.5,158205.88235294117,141045.34615384616,149463.3076923077,207026.75,108989.48888888888,92945.61904761905,251758.1052631579,132632.58823529413,276603.0,144759.8,170620.63636363635,124492.61538461539,125743.24242424243,289388.2,210528.75,170288.41666666666,251306.4,91339.72727272728,146997.33333333334,259124.33333333334
2017-01-31,114076.38095238095,296567.25,197304.81818181818,92273.8,394122.0882352941,333397.64705882355,263299.0,222561.0,395269.0,193386.2068965517,117986.2972972973,534198.75,212714.38461538462,105374.66666666667,113247.58333333333,133219.2857142857,112402.3,112450.05,132582.23529411765,177512.5,210091.33333333334,354242.85714285716,127147.75757575757,168032.9,100798.66666666667,118595.12,245893.0,134551.66666666666,246773.11111111112,204243.33333333334,224197.0,158310.4705882353,141540.61538461538,149893.3076923077,207358.375,109503.15555555555,92885.0,253197.26315789475,133017.91176470587,277667.0,145164.53333333333,171532.72727272726,125117.96153846153,126509.5303030303,291049.4,211032.5,170820.91666666666,253267.0,91315.45454545454,147777.79166666666,259027.77777777778
2017-02-28,114303.57142857143,297132.75,198325.45454545456,92553.9,396045.20588235295,335268.82352941175,263576.4,222747.0,397615.0,194349.37931034484,118468.48648648648,535934.5,213983.07692307694,105617.29629629629,113760.72222222222,133792.2380952381,112820.3,112928.75,132929.4705882353,178088.75,210388.0,355415.28571428574,127792.18181818182,169072.6,101023.0,119124.24,247046.0,135327.83333333334,248636.55555555556,205260.33333333334,223846.25,158506.70588235295,141985.07692307694,150321.0,207746.5,110034.04444444444,93078.33333333333,254914.63157894736,133343.79411764705,278877.0,145623.4,172505.81818181818,125676.07692307692,127170.68181818182,292516.2,211409.75,171369.5,255237.55,91399.45454545454,148406.91666666666,258927.0
2017-03-31,114528.95238095238,297766.25,199373.27272727274,92809.75,397964.20588235295,337273.8823529412,263940.2,223070.5,398958.0,195429.55172413794,118979.64864864865,537960.25,215115.23076923078,105818.44444444444,114296.88888888889,134362.85714285713,113152.75,113476.85,133432.5294117647,178990.0,210726.0,356531.71428571426,128431.06060606061,170038.95,101185.38095238095,119689.4,248312.2857142857,136151.41666666666,250677.88888888888,206233.16666666666,224154.25,158767.5294117647,142412.3076923077,150748.7435897436,208116.75,110526.11111111111,93214.66666666667,256739.0,133751.67647058822,280447.0,145987.73333333334,173351.27272727274,126309.42307692308,127752.56060606061,294338.7,211778.25,172010.58333333334,257227.8,91552.63636363637,149161.45833333334,258801.66666666666
2017-04-30,114850.47619047618,298337.5,200393.0,93064.1,399976.0882352941,339178.4705882353,264506.2,223089.5,399757.0,196487.1379310345,119488.64864864865,540782.75,216551.84615384616,106022.96296296296,114832.52777777778,134885.2380952381,113402.7,114049.0,133921.17647058822,180099.0,211120.66666666666,357956.71428571426,129217.57575757576,171058.75,101301.28571428571,120239.8,249482.7142857143,136973.75,252416.66666666666,207133.5,225418.25,159034.0,142884.57692307694,151215.33333333334,208482.25,110999.66666666667,93418.66666666667,258639.84210526315,134195.26470588235,282673.0,146503.53333333333,174173.54545454544,126948.34615384616,128303.21212121213,296260.5,212261.75,172620.16666666666,259203.0,91836.54545454546,149901.66666666666,259035.0
2017-05-31,115192.38095238095,298909.0,201481.81818181818,93405.7,402399.20588235295,340963.82352941175,265634.6,223402.5,399694.0,197444.6896551724,119941.27027027027,544255.75,218047.92307692306,106247.18518518518,115353.13888888889,135355.7619047619,113617.7,114631.1,134452.11764705883,181569.0,211489.5,359844.71428571426,130022.15151515152,172070.0,101412.28571428571,120736.24,250609.7142857143,137734.0,254169.33333333334,207833.16666666666,226933.25,159389.5294117647,143373.15384615384,151746.84615384616,209020.25,111445.24444444444,93647.28571428571,255483.85,134677.9411764706,285243.0,147027.33333333334,174953.27272727274,127639.46153846153,128817.31818181818,298492.3,213104.5,173159.0,261196.25,92126.36363636363,150757.29166666666,259330.55555555556
2017-06-30,115506.09523809524,299557.75,202490.36363636365,93750.35,405072.67647058825,342766.4705882353,266536.8,223878.0,400419.0,198425.1724137931,120445.08108108108,547149.75,219606.76923076922,106562.92592592593,115893.27777777778,135850.19047619047,113893.1,115130.4,134788.29411764705,183310.5,211994.5,361755.71428571426,130783.93939393939,173123.05,101533.71428571429,121144.16,251649.7142857143,138398.16666666666,255942.66666666666,208841.83333333334,227882.5,159718.0588235294,143951.5,152225.76923076922,209897.625,111888.0,93911.95238095238,257023.8,135082.5,288089.0,147711.0,175735.9090909091,128314.53846153847,129319.40909090909,300557.7,213971.25,173637.66666666666,263340.8,92438.81818181818,151534.79166666666,259846.66666666666
2017-07-31,115856.52380952382,300314.25,203320.0,94163.45,407339.70588235295,344595.9411764706,267605.2,224760.5,401367.0,199452.93103448275,120996.0,549175.25,221208.53846153847,106875.11111111111,116407.58333333333,136287.42857142858,114249.1,115613.95,135043.41176470587,184983.5,212652.16666666666,363780.71428571426,131390.57575757575,174104.9,101673.90476190476,121509.64,252688.2857142857,139049.25,258479.0,209924.83333333334,228393.0,160092.76470588235,144449.53846153847,152788.33333333334,210732.375,112374.04444444444,94179.47619047618,258392.95,135555.91176470587,289941.0,148376.46666666667,176499.0,129032.69230769231,129829.75757575757,302961.3,214602.25,174066.16666666666,265487.5,92765.45454545454,152382.41666666666,260247.88888888888
2017-08-31,116286.95238095238,301270.75,204108.27272727274,94515.05,409762.9705882353,346483.82352941175,268534.2,225800.0,402968.0,200574.8275862069,121667.72972972973,550212.5,222907.0,107188.85185185185,116956.33333333333,136728.85714285713,114479.2,116104.15,135236.5294117647,186059.5,213593.5,365588.4285714286,131950.72727272726,175041.2,101900.04761904762,121904.28,253633.85714285713,139708.58333333334,261032.11111111112,211166.16666666666,228981.25,160440.0588235294,144966.26923076922,153295.15384615384,211217.875,112941.04444444444,94451.71428571429,259820.3,136060.41176470587,291015.0,148984.13333333333,177171.0,129697.92307692308,130330.30303030302,305344.7,215499.5,174527.0,268000.65,93121.27272727272,153262.16666666666,260918.55555555556
2017-09-30,116800.33333333333,302401.25,205117.45454545456,94818.05,412736.26470588235,348362.0,269669.8,226816.0,404280.0,201683.7931034483,122424.43243243243,551769.75,224797.76923076922,107484.85185185185,117571.77777777778,137129.66666666666,114721.1,116666.0,135461.4705882353,186661.0,214532.83333333334,367732.4285714286,132535.51515151514,175959.1,102197.90476190476,122415.96,254941.7142857143,140423.0,264137.3333333333,212469.0,229702.75,160845.17647058822,145462.1923076923,153827.46153846153,211345.625,113526.91111111111,94742.04761904762,261316.85,136630.4411764706,291605.0,149517.26666666666,177732.54545454544,130407.61538461539,130752.9696969697,307359.7,216612.5,175027.75,270100.2,93447.63636363637,154041.04166666666,261802.22222222222
2017-10-31,117222.52380952382,303417.5,206332.45454545456,95096.1,416011.0,350363.23529411765,270414.6,228040.5,405747.0,202772.89655172414,123202.43243243243,554038.75,226634.23076923078,107761.44444444444,118236.22222222222,137536.2380952381,114980.35,117250.7,135634.5294117647,187047.5,215735.83333333334,369581.5714285714,133225.48484848486,176853.9,102552.38095238095,122969.68,256359.85714285713,141138.58333333334,267092.6666666667,213817.83333333334,230508.75,161231.70588235295,145966.0,154378.0,211388.375,114110.04444444444,95103.09523809524,262868.0,137194.76470588235,292862.0,150078.6,178183.0,131103.88461538462,131186.0,308992.6,218256.0,175620.0,272510.95,93792.63636363637,154753.29166666666,263011.22222222225
2017-11-30,117563.04761904762,304114.0,207725.72727272726,95403.3,419224.3823529412,352315.0588235294,271342.0,229034.5,407257.0,203820.89655172414,124040.62162162163,557006.75,228470.46153846153,108115.44444444444,118902.19444444444,137959.04761904763,115478.9,117878.25,135952.0588235294,187448.75,216966.33333333334,371565.14285714284,134035.30303030304,177909.85,102855.42857142857,123543.6,258083.42857142858,141971.33333333334,270078.8888888889,215126.33333333334,231571.5,161581.64705882352,146563.5,155001.66666666666,211656.0,114704.4,95424.28571428571,264462.85,137764.76470588235,295085.0,150761.6,178739.0,131862.84615384616,131733.78787878787,310340.8,219629.0,176343.41666666666,274719.0,94209.18181818182,155533.91666666666,264174.22222222225
2017-12-31,117962.61904761905,304212.0,208856.63636363635,95768.35,422524.76470588235,354676.76470588235,271852.6,229939.5,408129.0,204794.0,124790.86486486487,559580.5,230570.61538461538,108397.0,119587.52777777778,138390.14285714287,115925.75,118464.55,136031.58823529413,188057.75,217876.83333333334,373625.4285714286,134860.78787878787,179124.0,103115.19047619047,124081.64,259402.7142857143,142820.83333333334,272930.0,216309.83333333334,232953.75,161915.0588235294,147075.23076923078,155713.4358974359,211802.0,115370.11111111111,95741.57142857143,266104.4,138287.23529411765,297822.0,151459.93333333332,179273.45454545456,132614.61538461538,132413.0909090909,312253.9,220922.0,177129.41666666666,277239.6,94635.36363636363,156426.33333333334,265429.44444444444
2018-01-31,118455.90476190476,304097.75,209984.0,96109.0,426047.76470588235,356999.82352941175,271969.6,230854.5,408806.0,205638.24137931035,125414.35135135135,561909.5,232867.38461538462,108617.29629629629,120189.86111111111,138783.0,116267.55,119004.15,136098.35294117648,189176.25,218952.0,375813.14285714284,135716.75757575757,180200.1,103359.85714285714,124586.08,260305.0,143646.08333333334,275809.1111111111,217334.16666666666,234417.75,162535.58823529413,147589.92307692306,156397.02564102566,211970.5,115992.44444444444,95945.14285714286,267708.15,138853.9705882353,299921.0,152207.26666666666,179900.18181818182,133321.76923076922,133102.73134328358,314410.8,221941.0,177850.16666666666,279221.3,95132.54545454546,157339.125,266653.1111111111
2018-02-28,118971.42857142857,303823.0,211287.72727272726,96435.0,429363.23529411765,359390.70588235295,271881.4,232219.0,409364.0,206359.93103448275,125932.75675675676,564347.75,235172.38461538462,108770.14814814815,120860.19444444444,139179.33333333334,116585.8,119483.8,135998.4705882353,190534.5,219858.33333333334,378101.4285714286,136643.48484848486,181309.6,103657.14285714286,125028.92,261238.85714285713,144338.66666666666,278985.44444444444,218272.5,235356.5,163200.5294117647,148034.38461538462,157070.89743589744,211864.0,116598.2,96116.61904761905,269278.85,139394.29411764705,301597.0,152889.4,180490.36363636365,134105.8076923077,133773.8656716418,317018.2,222712.25,178435.83333333334,281167.85,95496.54545454546,158278.375,267929.0
2018-03-31,119504.0,303831.0,212598.18181818182,96775.8,432554.4411764706,361526.0,272078.0,233637.0,410824.0,207194.37931034484,126488.43243243243,566100.25,237241.6923076923,108971.22222222222,121523.05555555556,139550.7142857143,116949.6,119920.25,135987.4705882353,191962.5,221159.33333333334,379502.14285714284,137513.87878787878,182287.6,103930.23809523809,125546.36,262366.0,144929.91666666666,282094.8888888889,219055.5,235802.5,163914.11764705883,148477.34615384616,157706.84615384616,211972.5,117161.73333333334,96319.95238095238,270751.5,140103.5294117647,303327.0,153679.2,181228.9090909091,134814.92307692306,134749.5294117647,319095.1,223061.0,178884.08333333334,283198.6,95834.45454545454,159226.0,269166.6666666667
2018-04-30,120016.33333333333,304118.75,213831.72727272726,97148.65,435171.8823529412,363746.5882352941,272471.0,234672.5,412473.0,208217.1379310345,127171.86486486487,567112.5,239364.23076923078,109217.07407407407,122236.97222222222,140011.19047619047,117376.5,120337.0,135952.5294117647,192741.25,222251.16666666666,380572.14285714284,138242.18181818182,183326.75,104290.76190476191,126034.6,264028.0,145568.83333333334,285663.44444444444,220113.16666666666,236087.0,164613.64705882352,149036.57692307694,158378.92307692306,212043.75,117817.42222222222,96579.04761904762,272440.2,140747.38235294117,304507.0,154397.8,181892.81818181818,135543.92307692306,135423.25,321599.9,223463.0,179315.33333333334,285656.85,96015.45454545454,160168.04166666666,270330.8888888889
